island,site,transect,status,short,size,taxa,morphology
Salisi Besar,SBRN3,4,0,acrb,19,Acropora,caespitose
Salisi Besar,SBRN3,4,0,acro,5,Acropora,corymbose
Salisi Besar,SBRN3,4,0,acro,12,Acropora,corymbose
Salisi Besar,SBRN3,4,0,acro,6,Acropora,corymbose
Salisi Besar,SBRN3,4,0,acro,5,Acropora,corymbose
Salisi Besar,SBRN3,4,0,acro,12,Acropora,corymbose
Salisi Besar,SBRN3,4,0,acro,6,Acropora,corymbose
Salisi Besar,SBRN3,4,0,acro,5,Acropora,corymbose
Salisi Besar,SBRN3,4,0,acrb,1,Acropora,caespitose
Salisi Besar,SBRN3,4,0,acrb,8,Acropora,caespitose
Salisi Besar,SBRN3,4,0,porb,2,Porites,branching
Salisi Besar,SBRE,1,1,acrb,18,Acropora,caespitose
Salisi Besar,SBRE,1,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRE,1,1,acrb,6,Acropora,caespitose
Salisi Besar,SBRE,1,1,gonm,8,Goniastrea,massive
Salisi Besar,SBRE,1,1,acrt,18,Acropora,table
Salisi Besar,SBRE,1,1,acrt,13,Acropora,table
Salisi Besar,SBRE,1,1,mope,6,Montipora,encrusting
Salisi Besar,SBRE,1,1,porm,14,Porites,massive
Salisi Besar,SBRE,1,1,porm,5,Porites,massive
Salisi Besar,SBRE,1,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRE,1,1,pocb,14,Pocillopora,branching
Salisi Besar,SBRE,1,1,acrt,8,Acropora,table
Salisi Besar,SBRE,1,1,hydb,4,Hydnophora,branching
Salisi Besar,SBRE,1,1,mopb,3,Montipora,branching
Salisi Besar,SBRE,1,1,mope,6,Montipora,encrusting
Salisi Besar,SBRE,1,1,porm,4,Porites,massive
Salisi Besar,SBRE,1,1,acra,5,Acropora,arborescent
Salisi Besar,SBRE,1,1,acra,4,Acropora,arborescent
Salisi Besar,SBRE,1,1,acra,5,Acropora,arborescent
Salisi Besar,SBRE,1,1,acra,6,Acropora,arborescent
Salisi Besar,SBRE,1,1,acra,2,Acropora,arborescent
Salisi Besar,SBRE,1,1,styb,16,Stylophora,branching
Salisi Besar,SBRE,1,1,mope,20,Montipora,encrusting
Salisi Besar,SBRE,1,1,mope,9,Montipora,encrusting
Salisi Besar,SBRE,1,1,galm,15,Galaxea,massive
Salisi Besar,SBRE,1,1,serb,31,Seriatopora,branching
Salisi Besar,SBRE,1,1,porm,23,Porites,massive
Salisi Besar,SBRE,1,1,pocb,20,Pocillopora,branching
Salisi Besar,SBRE,1,1,pocb,20,Pocillopora,branching
Salisi Besar,SBRE,1,1,serb,4,Seriatopora,branching
Salisi Besar,SBRE,1,1,acro,12,Acropora,corymbose
Salisi Besar,SBRE,1,1,mope,12,Montipora,encrusting
Salisi Besar,SBRE,1,1,acrb,10,Acropora,caespitose
Salisi Besar,SBRE,1,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRE,1,1,porm,10,Porites,massive
Salisi Besar,SBRE,1,1,serb,4,Seriatopora,branching
Salisi Besar,SBRE,1,1,mope,11,Montipora,encrusting
Salisi Besar,SBRE,1,1,acrb,8,Acropora,caespitose
Salisi Besar,SBRE,1,1,acrb,11,Acropora,caespitose
Salisi Besar,SBRE,1,1,acrb,7,Acropora,caespitose
Salisi Besar,SBRE,1,1,galm,7,Galaxea,massive
Salisi Besar,SBRE,1,1,acrt,16,Acropora,table
Salisi Besar,SBRE,1,1,styb,7,Stylophora,branching
Salisi Besar,SBRE,1,1,styb,15,Stylophora,branching
Salisi Besar,SBRE,1,1,acrb,10,Acropora,caespitose
Salisi Besar,SBRE,2,1,acrb,15,Acropora,caespitose
Salisi Besar,SBRE,2,1,pocb,13,Pocillopora,branching
Salisi Besar,SBRE,2,1,styb,12,Stylophora,branching
Salisi Besar,SBRE,2,1,acro,34,Acropora,corymbose
Salisi Besar,SBRE,2,1,galm,7,Galaxea,massive
Salisi Besar,SBRE,2,1,styb,16,Stylophora,branching
Salisi Besar,SBRE,2,1,acrb,10,Acropora,caespitose
Salisi Besar,SBRE,2,1,acrb,10,Acropora,caespitose
Salisi Besar,SBRE,2,1,mope,3,Montipora,encrusting
Salisi Besar,SBRE,2,1,porm,6,Porites,massive
Salisi Besar,SBRE,2,1,serb,2,Seriatopora,branching
Salisi Besar,SBRE,2,1,serb,12,Seriatopora,branching
Salisi Besar,SBRE,2,1,acrt,7,Acropora,table
Salisi Besar,SBRE,2,1,acrb,16,Acropora,caespitose
Salisi Besar,SBRE,2,1,acrb,3,Acropora,caespitose
Salisi Besar,SBRE,2,1,porm,6,Porites,massive
Salisi Besar,SBRE,2,1,styb,13,Stylophora,branching
Salisi Besar,SBRE,2,1,styb,14,Stylophora,branching
Salisi Besar,SBRE,2,1,styb,15,Stylophora,branching
Salisi Besar,SBRE,2,1,acrt,12,Acropora,table
Salisi Besar,SBRE,2,1,acrb,11,Acropora,caespitose
Salisi Besar,SBRE,2,1,mope,12,Montipora,encrusting
Salisi Besar,SBRE,2,1,acrb,15,Acropora,caespitose
Salisi Besar,SBRE,2,1,styb,15,Stylophora,branching
Salisi Besar,SBRE,2,1,styb,21,Stylophora,branching
Salisi Besar,SBRE,2,1,fun,8,Fungia,freeliving
Salisi Besar,SBRE,2,1,fun,8,Fungia,freeliving
Salisi Besar,SBRE,2,1,galm,9,Galaxea,massive
Salisi Besar,SBRE,2,1,ecpb,70,Echinopora,branching
Salisi Besar,SBRE,2,1,ecpb,21,Echinopora,branching
Salisi Besar,SBRE,2,1,milb,7,Millepora,branching
Salisi Besar,SBRE,2,1,milb,12,Millepora,branching
Salisi Besar,SBRE,2,1,porm,14,Porites,massive
Salisi Besar,SBRE,2,1,mope,10,Montipora,encrusting
Salisi Besar,SBRE,2,1,fun,9,Fungia,freeliving
Salisi Besar,SBRE,2,1,fun,12,Fungia,freeliving
Salisi Besar,SBRE,2,1,porm,7,Porites,massive
Salisi Besar,SBRE,2,1,porm,23,Porites,massive
Salisi Besar,SBRE,2,1,porm,28,Porites,massive
Salisi Besar,SBRE,2,1,porm,29,Porites,massive
Salisi Besar,SBRE,2,1,fatm,8,Favites,massive
Salisi Besar,SBRE,2,1,serb,16,Seriatopora,branching
Salisi Besar,SBRE,2,1,serb,16,Seriatopora,branching
Salisi Besar,SBRE,2,1,mope,13,Montipora,encrusting
Salisi Besar,SBRE,2,1,mope,6,Montipora,encrusting
Salisi Besar,SBRE,2,1,ecpp,11,Echinopora,plating
Salisi Besar,SBRE,3,1,galm,6,Galaxea,massive
Salisi Besar,SBRE,3,1,acrb,3,Acropora,caespitose
Salisi Besar,SBRE,3,1,pocb,4,Pocillopora,branching
Salisi Besar,SBRE,3,1,styb,2,Stylophora,branching
Salisi Besar,SBRE,3,1,acrt,9,Acropora,table
Salisi Besar,SBRE,3,1,porm,5,Porites,massive
Salisi Besar,SBRE,3,1,pocb,13,Pocillopora,branching
Salisi Besar,SBRE,3,1,pocb,9,Pocillopora,branching
Salisi Besar,SBRE,3,1,fun,5,Fungia,freeliving
Salisi Besar,SBRE,3,1,acrb,8,Acropora,caespitose
Salisi Besar,SBRE,3,1,acrb,9,Acropora,caespitose
Salisi Besar,SBRE,3,1,mopb,20,Montipora,branching
Salisi Besar,SBRE,3,1,acro,9,Acropora,corymbose
Salisi Besar,SBRE,3,1,pocb,18,Pocillopora,branching
Salisi Besar,SBRE,3,1,porb,7,Porites,branching
Salisi Besar,SBRE,3,1,porm,17,Porites,massive
Salisi Besar,SBRE,3,1,porm,5,Porites,massive
Salisi Besar,SBRE,3,1,mopb,5,Montipora,branching
Salisi Besar,SBRE,3,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRE,3,1,acrb,8,Acropora,caespitose
Salisi Besar,SBRE,3,1,acrb,5,Acropora,caespitose
Salisi Besar,SBRE,3,1,acrt,13,Acropora,table
Salisi Besar,SBRE,3,1,acrb,2,Acropora,caespitose
Salisi Besar,SBRE,3,1,acrb,7,Acropora,caespitose
Salisi Besar,SBRE,3,1,acro,17,Acropora,corymbose
Salisi Besar,SBRE,3,1,lepe,3,Leptastrea,encrusting
Salisi Besar,SBRE,3,1,porm,4,Porites,massive
Salisi Besar,SBRE,3,1,acrb,15,Acropora,caespitose
Salisi Besar,SBRE,3,1,acrb,15,Acropora,caespitose
Salisi Besar,SBRE,3,1,porm,5,Porites,massive
Salisi Besar,SBRE,3,1,lepe,6,Leptastrea,encrusting
Salisi Besar,SBRE,3,1,mope,5,Montipora,encrusting
Salisi Besar,SBRE,3,1,acrb,6,Acropora,caespitose
Salisi Besar,SBRE,3,1,acrb,13,Acropora,caespitose
Salisi Besar,SBRE,3,1,acrb,12,Acropora,caespitose
Salisi Besar,SBRE,3,1,lepe,8,Leptastrea,encrusting
Salisi Besar,SBRE,3,1,mope,8,Montipora,encrusting
Salisi Besar,SBRE,3,1,styb,5,Stylophora,branching
Salisi Besar,SBRE,3,1,asrm,9,Astrea,massive
Salisi Besar,SBRE,3,1,porm,28,Porites,massive
Salisi Besar,SBRE,3,1,porm,15,Porites,massive
Salisi Besar,SBRE,3,1,acrt,20,Acropora,table
Salisi Besar,SBRE,4,1,acrb,7,Acropora,caespitose
Salisi Besar,SBRE,4,1,acrb,6,Acropora,caespitose
Salisi Besar,SBRE,4,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRE,4,1,acrb,7,Acropora,caespitose
Salisi Besar,SBRE,4,1,acrt,19,Acropora,table
Salisi Besar,SBRE,4,1,acrt,8,Acropora,table
Salisi Besar,SBRE,4,1,acrb,6,Acropora,caespitose
Salisi Besar,SBRE,4,1,acrb,2,Acropora,caespitose
Salisi Besar,SBRE,4,1,pocb,7,Pocillopora,branching
Salisi Besar,SBRE,4,1,styb,17,Stylophora,branching
Salisi Besar,SBRE,4,1,acrb,16,Acropora,caespitose
Salisi Besar,SBRE,4,1,acrb,12,Acropora,caespitose
Salisi Besar,SBRE,4,1,mope,5,Montipora,encrusting
Salisi Besar,SBRE,4,1,pocb,19,Pocillopora,branching
Salisi Besar,SBRE,4,1,pocb,25,Pocillopora,branching
Salisi Besar,SBRE,4,1,pocb,15,Pocillopora,branching
Salisi Besar,SBRE,4,1,pocb,17,Pocillopora,branching
Salisi Besar,SBRE,4,1,styb,15,Stylophora,branching
Salisi Besar,SBRE,4,1,serb,6,Seriatopora,branching
Salisi Besar,SBRE,4,1,styb,17,Stylophora,branching
Salisi Besar,SBRE,4,1,acrb,6,Acropora,caespitose
Salisi Besar,SBRE,4,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRE,4,1,mope,3,Montipora,encrusting
Salisi Besar,SBRE,4,1,acrh,11,Acropora,hispidose
Salisi Besar,SBRE,4,1,acrh,3,Acropora,hispidose
Salisi Besar,SBRE,4,1,acrb,27,Acropora,caespitose
Salisi Besar,SBRE,4,1,acro,8,Acropora,corymbose
Salisi Besar,SBRE,4,1,pocb,32,Pocillopora,branching
Salisi Besar,SBRE,4,1,styb,12,Stylophora,branching
Salisi Besar,SBRE,4,1,acrb,15,Acropora,caespitose
Salisi Besar,SBRE,4,1,pocb,30,Pocillopora,branching
Salisi Besar,SBRE,4,1,pocb,18,Pocillopora,branching
Salisi Besar,SBRE,4,1,acrb,14,Acropora,caespitose
Salisi Besar,SBRE,4,1,acrb,12,Acropora,caespitose
Salisi Besar,SBRF,1,1,acrb,2,Acropora,caespitose
Salisi Besar,SBRF,1,1,acrb,7,Acropora,caespitose
Salisi Besar,SBRF,1,1,acrb,2,Acropora,caespitose
Salisi Besar,SBRF,1,1,acro,4,Acropora,corymbose
Salisi Besar,SBRF,1,1,acro,8,Acropora,corymbose
Salisi Besar,SBRF,1,1,acro,15,Acropora,corymbose
Salisi Besar,SBRF,1,1,porb,7,Porites,branching
Salisi Besar,SBRF,1,1,acrb,6,Acropora,caespitose
Salisi Besar,SBRF,1,1,acrb,8,Acropora,caespitose
Salisi Besar,SBRF,1,1,acro,22,Acropora,corymbose
Salisi Besar,SBRF,1,1,acrb,5,Acropora,caespitose
Salisi Besar,SBRF,1,1,pocb,16,Pocillopora,branching
Salisi Besar,SBRF,1,1,acro,17,Acropora,corymbose
Salisi Besar,SBRF,1,1,acro,13,Acropora,corymbose
Salisi Besar,SBRF,1,1,styb,6,Stylophora,branching
Salisi Besar,SBRF,1,1,fun,6,Fungia,freeliving
Salisi Besar,SBRF,1,1,styb,17,Stylophora,branching
Salisi Besar,SBRF,1,1,dism,5,Dipsastraea,massive
Salisi Besar,SBRF,1,1,psae,7,Psammocora,encrusting
Salisi Besar,SBRF,1,1,mope,6,Montipora,encrusting
Salisi Besar,SBRF,1,1,mope,4,Montipora,encrusting
Salisi Besar,SBRF,1,1,acrt,32,Acropora,table
Salisi Besar,SBRF,1,1,serb,3,Seriatopora,branching
Salisi Besar,SBRF,1,1,styb,8,Stylophora,branching
Salisi Besar,SBRF,1,1,pocb,6,Pocillopora,branching
Salisi Besar,SBRF,1,1,acro,6,Acropora,corymbose
Salisi Besar,SBRF,1,1,serb,5,Seriatopora,branching
Salisi Besar,SBRF,1,1,serb,23,Seriatopora,branching
Salisi Besar,SBRF,1,1,styb,3,Stylophora,branching
Salisi Besar,SBRF,1,1,styb,3,Stylophora,branching
Salisi Besar,SBRF,1,1,acro,9,Acropora,corymbose
Salisi Besar,SBRF,1,1,acrb,11,Acropora,caespitose
Salisi Besar,SBRF,1,1,porm,5,Porites,massive
Salisi Besar,SBRF,1,1,asre,6,Astrea,encrusting
Salisi Besar,SBRF,1,1,cype,8,Cyphastrea,encrusting
Salisi Besar,SBRF,1,1,gonm,5,Goniastrea,massive
Salisi Besar,SBRF,1,1,mope,21,Montipora,encrusting
Salisi Besar,SBRF,1,1,acrb,10,Acropora,caespitose
Salisi Besar,SBRF,1,1,acrb,12,Acropora,caespitose
Salisi Besar,SBRF,1,1,acrb,13,Acropora,caespitose
Salisi Besar,SBRF,1,1,styb,15,Stylophora,branching
Salisi Besar,SBRF,1,1,pocb,14,Pocillopora,branching
Salisi Besar,SBRF,2,1,acrb,7,Acropora,caespitose
Salisi Besar,SBRF,2,1,acrb,6,Acropora,caespitose
Salisi Besar,SBRF,2,1,acrb,2,Acropora,caespitose
Salisi Besar,SBRF,2,1,acrb,7,Acropora,caespitose
Salisi Besar,SBRF,2,1,hydm,4,Hydnophora,massive
Salisi Besar,SBRF,2,1,acrd,6,Acropora,digitate
Salisi Besar,SBRF,2,1,acro,16,Acropora,corymbose
Salisi Besar,SBRF,2,1,acrb,3,Acropora,caespitose
Salisi Besar,SBRF,2,1,acrh,15,Acropora,hispidose
Salisi Besar,SBRF,2,1,acrh,3,Acropora,hispidose
Salisi Besar,SBRF,2,1,acrh,16,Acropora,hispidose
Salisi Besar,SBRF,2,1,hydm,7,Hydnophora,massive
Salisi Besar,SBRF,2,1,styb,13,Stylophora,branching
Salisi Besar,SBRF,2,1,styb,8,Stylophora,branching
Salisi Besar,SBRF,2,1,mope,6,Montipora,encrusting
Salisi Besar,SBRF,2,1,hydm,6,Hydnophora,massive
Salisi Besar,SBRF,2,1,gonm,7,Goniastrea,massive
Salisi Besar,SBRF,2,1,porm,26,Porites,massive
Salisi Besar,SBRF,2,1,porm,4,Porites,massive
Salisi Besar,SBRF,2,1,asrm,7,Astrea,massive
Salisi Besar,SBRF,2,1,fate,2,Favites,encrusting
Salisi Besar,SBRF,2,1,porm,4,Porites,massive
Salisi Besar,SBRF,2,1,plam,20,Platygyra,massive
Salisi Besar,SBRF,2,1,serb,5,Seriatopora,branching
Salisi Besar,SBRF,2,1,acro,18,Acropora,corymbose
Salisi Besar,SBRF,2,1,mope,23,Montipora,encrusting
Salisi Besar,SBRF,2,1,isos,8,Isopora,submassive
Salisi Besar,SBRF,2,1,hydm,3,Hydnophora,massive
Salisi Besar,SBRF,2,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRF,2,1,acrb,5,Acropora,caespitose
Salisi Besar,SBRF,2,1,acro,4,Acropora,corymbose
Salisi Besar,SBRF,2,1,acro,3,Acropora,corymbose
Salisi Besar,SBRF,2,1,pocb,17,Pocillopora,branching
Salisi Besar,SBRF,2,1,acrh,8,Acropora,hispidose
Salisi Besar,SBRF,2,1,acrb,12,Acropora,caespitose
Salisi Besar,SBRF,2,1,acrb,3,Acropora,caespitose
Salisi Besar,SBRF,2,1,hydm,16,Hydnophora,massive
Salisi Besar,SBRF,3,1,acro,4,Acropora,corymbose
Salisi Besar,SBRF,3,1,acrb,2,Acropora,caespitose
Salisi Besar,SBRF,3,1,styb,11,Stylophora,branching
Salisi Besar,SBRF,3,1,acrb,6,Acropora,caespitose
Salisi Besar,SBRF,3,1,acrb,6,Acropora,caespitose
Salisi Besar,SBRF,3,1,hydm,12,Hydnophora,massive
Salisi Besar,SBRF,3,1,styb,11,Stylophora,branching
Salisi Besar,SBRF,3,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRF,3,1,acrb,10,Acropora,caespitose
Salisi Besar,SBRF,3,1,acrb,3,Acropora,caespitose
Salisi Besar,SBRF,3,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRF,3,1,pocb,19,Pocillopora,branching
Salisi Besar,SBRF,3,1,hydb,18,Hydnophora,branching
Salisi Besar,SBRF,3,1,mope,10,Montipora,encrusting
Salisi Besar,SBRF,3,1,styb,19,Stylophora,branching
Salisi Besar,SBRF,3,1,isos,4,Isopora,submassive
Salisi Besar,SBRF,3,1,gonm,10,Goniastrea,massive
Salisi Besar,SBRF,3,1,mope,35,Montipora,encrusting
Salisi Besar,SBRF,3,1,acro,12,Acropora,corymbose
Salisi Besar,SBRF,3,1,hydb,12,Hydnophora,branching
Salisi Besar,SBRF,3,1,styb,6,Stylophora,branching
Salisi Besar,SBRF,3,1,acrb,37,Acropora,caespitose
Salisi Besar,SBRF,3,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRF,3,1,acrh,16,Acropora,hispidose
Salisi Besar,SBRF,3,1,fatm,16,Favites,massive
Salisi Besar,SBRF,3,1,mope,12,Montipora,encrusting
Salisi Besar,SBRF,3,1,lete,11,Leptoria,encrusting
Salisi Besar,SBRF,3,1,acrh,18,Acropora,hispidose
Salisi Besar,SBRF,3,1,acrh,23,Acropora,hispidose
Salisi Besar,SBRF,3,1,acrs,12,Acropora,submassive
Salisi Besar,SBRF,3,1,mope,17,Montipora,encrusting
Salisi Besar,SBRF,3,1,porm,26,Porites,massive
Salisi Besar,SBRF,4,1,porm,15,Porites,massive
Salisi Besar,SBRF,4,1,porm,14,Porites,massive
Salisi Besar,SBRF,4,1,lepe,7,Leptastrea,encrusting
Salisi Besar,SBRF,4,1,gonm,8,Goniastrea,massive
Salisi Besar,SBRF,4,1,fatm,4,Favites,massive
Salisi Besar,SBRF,4,1,pocb,14,Pocillopora,branching
Salisi Besar,SBRF,4,1,pocb,9,Pocillopora,branching
Salisi Besar,SBRF,4,1,styb,14,Stylophora,branching
Salisi Besar,SBRF,4,1,acro,12,Acropora,corymbose
Salisi Besar,SBRF,4,1,acrb,6,Acropora,caespitose
Salisi Besar,SBRF,4,1,porb,4,Porites,branching
Salisi Besar,SBRF,4,1,porb,4,Porites,branching
Salisi Besar,SBRF,4,1,acrb,9,Acropora,caespitose
Salisi Besar,SBRF,4,1,acrb,8,Acropora,caespitose
Salisi Besar,SBRF,4,1,styb,15,Stylophora,branching
Salisi Besar,SBRF,4,1,acrh,13,Acropora,hispidose
Salisi Besar,SBRF,4,1,acro,11,Acropora,corymbose
Salisi Besar,SBRF,4,1,porb,5,Porites,branching
Salisi Besar,SBRF,4,1,acro,10,Acropora,corymbose
Salisi Besar,SBRF,4,1,acro,13,Acropora,corymbose
Salisi Besar,SBRF,4,1,acrh,8,Acropora,hispidose
Salisi Besar,SBRF,4,1,acrh,68,Acropora,hispidose
Salisi Besar,SBRF,4,1,pocb,20,Pocillopora,branching
Salisi Besar,SBRF,4,1,fatm,38,Favites,massive
Salisi Besar,SBRF,4,1,styb,5,Stylophora,branching
Salisi Besar,SBRF,4,1,porb,7,Porites,branching
Salisi Besar,SBRF,4,1,porb,6,Porites,branching
Salisi Besar,SBRF,4,1,porm,17,Porites,massive
Salisi Besar,SBRF,4,1,porm,5,Porites,massive
Salisi Besar,SBRF,4,1,acrb,8,Acropora,caespitose
Salisi Besar,SBRF,4,1,pocb,11,Pocillopora,branching
Salisi Besar,SBRF,4,1,fatm,3,Favites,massive
Salisi Besar,SBRF,4,1,mope,10,Montipora,encrusting
Salisi Besar,SBRF,4,1,galm,9,Galaxea,massive
Salisi Besar,SBRF,4,1,astm,5,Astreopora,massive
Salisi Besar,SBRK,1,1,hydb,6,Hydnophora,branching
Salisi Besar,SBRK,1,1,acrt,10,Acropora,table
Salisi Besar,SBRK,1,1,acrh,5,Acropora,hispidose
Salisi Besar,SBRK,1,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRK,1,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRK,1,1,styb,6,Stylophora,branching
Salisi Besar,SBRK,1,1,styb,17,Stylophora,branching
Salisi Besar,SBRK,1,1,styb,6,Stylophora,branching
Salisi Besar,SBRK,1,1,pocb,9,Pocillopora,branching
Salisi Besar,SBRK,1,1,styb,3,Stylophora,branching
Salisi Besar,SBRK,1,1,styb,8,Stylophora,branching
Salisi Besar,SBRK,1,1,styb,8,Stylophora,branching
Salisi Besar,SBRK,1,1,acrb,3,Acropora,caespitose
Salisi Besar,SBRK,1,1,acrb,10,Acropora,caespitose
Salisi Besar,SBRK,1,1,acrb,11,Acropora,caespitose
Salisi Besar,SBRK,1,1,pocb,20,Pocillopora,branching
Salisi Besar,SBRK,1,1,mope,5,Montipora,encrusting
Salisi Besar,SBRK,1,1,mope,4,Montipora,encrusting
Salisi Besar,SBRK,1,1,porm,11,Porites,massive
Salisi Besar,SBRK,1,1,porm,8,Porites,massive
Salisi Besar,SBRK,1,1,porm,9,Porites,massive
Salisi Besar,SBRK,1,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRK,1,1,acrb,2,Acropora,caespitose
Salisi Besar,SBRK,1,1,styb,16,Stylophora,branching
Salisi Besar,SBRK,1,1,porm,29,Porites,massive
Salisi Besar,SBRK,1,1,porm,18,Porites,massive
Salisi Besar,SBRK,1,1,pocb,17,Pocillopora,branching
Salisi Besar,SBRK,1,1,lepe,8,Leptastrea,encrusting
Salisi Besar,SBRK,1,1,styb,6,Stylophora,branching
Salisi Besar,SBRK,1,1,styb,10,Stylophora,branching
Salisi Besar,SBRK,1,1,asrm,5,Astrea,massive
Salisi Besar,SBRK,1,1,asrm,6,Astrea,massive
Salisi Besar,SBRK,1,1,porm,5,Porites,massive
Salisi Besar,SBRK,1,1,porm,8,Porites,massive
Salisi Besar,SBRK,1,1,acrb,22,Acropora,caespitose
Salisi Besar,SBRK,1,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRK,1,1,acrt,10,Acropora,table
Salisi Besar,SBRK,1,1,acrb,7,Acropora,caespitose
Salisi Besar,SBRK,1,1,acrb,5,Acropora,caespitose
Salisi Besar,SBRK,2,1,mope,20,Montipora,encrusting
Salisi Besar,SBRK,2,1,hydm,61,Hydnophora,massive
Salisi Besar,SBRK,2,1,mopb,5,Montipora,branching
Salisi Besar,SBRK,2,1,acrt,13,Acropora,table
Salisi Besar,SBRK,2,1,acro,13,Acropora,corymbose
Salisi Besar,SBRK,2,1,mope,28,Montipora,encrusting
Salisi Besar,SBRK,2,1,acrb,5,Acropora,caespitose
Salisi Besar,SBRK,2,1,acrb,3,Acropora,caespitose
Salisi Besar,SBRK,2,1,acrb,14,Acropora,caespitose
Salisi Besar,SBRK,2,1,styb,21,Stylophora,branching
Salisi Besar,SBRK,2,1,acrb,2,Acropora,caespitose
Salisi Besar,SBRK,2,1,styb,16,Stylophora,branching
Salisi Besar,SBRK,2,1,acro,20,Acropora,corymbose
Salisi Besar,SBRK,2,1,acro,16,Acropora,corymbose
Salisi Besar,SBRK,2,1,acrb,13,Acropora,caespitose
Salisi Besar,SBRK,2,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRK,2,1,acrb,5,Acropora,caespitose
Salisi Besar,SBRK,2,1,acrb,6,Acropora,caespitose
Salisi Besar,SBRK,2,1,styb,20,Stylophora,branching
Salisi Besar,SBRK,2,1,styb,16,Stylophora,branching
Salisi Besar,SBRK,2,1,styb,15,Stylophora,branching
Salisi Besar,SBRK,2,1,styb,14,Stylophora,branching
Salisi Besar,SBRK,2,1,acrb,5,Acropora,caespitose
Salisi Besar,SBRK,2,1,acrb,11,Acropora,caespitose
Salisi Besar,SBRK,2,1,pocb,21,Pocillopora,branching
Salisi Besar,SBRK,2,1,styb,15,Stylophora,branching
Salisi Besar,SBRK,2,1,pocb,19,Pocillopora,branching
Salisi Besar,SBRK,2,1,pocb,24,Pocillopora,branching
Salisi Besar,SBRK,2,1,acro,6,Acropora,corymbose
Salisi Besar,SBRK,2,1,styb,24,Stylophora,branching
Salisi Besar,SBRK,2,1,acrt,13,Acropora,table
Salisi Besar,SBRK,2,1,acrt,8,Acropora,table
Salisi Besar,SBRK,2,1,acrt,6,Acropora,table
Salisi Besar,SBRK,2,1,acro,9,Acropora,corymbose
Salisi Besar,SBRK,2,1,acro,15,Acropora,corymbose
Salisi Besar,SBRK,2,1,acrb,12,Acropora,caespitose
Salisi Besar,SBRK,3,1,acro,7,Acropora,corymbose
Salisi Besar,SBRK,3,1,acro,11,Acropora,corymbose
Salisi Besar,SBRK,3,1,styb,6,Stylophora,branching
Salisi Besar,SBRK,3,1,cype,9,Cyphastrea,encrusting
Salisi Besar,SBRK,3,1,acrb,3,Acropora,caespitose
Salisi Besar,SBRK,3,1,acro,15,Acropora,corymbose
Salisi Besar,SBRK,3,1,porm,11,Porites,massive
Salisi Besar,SBRK,3,1,acrt,21,Acropora,table
Salisi Besar,SBRK,3,1,acrt,4,Acropora,table
Salisi Besar,SBRK,3,1,acrb,6,Acropora,caespitose
Salisi Besar,SBRK,3,1,acrb,3,Acropora,caespitose
Salisi Besar,SBRK,3,1,gonm,2,Goniastrea,massive
Salisi Besar,SBRK,3,1,mope,50,Montipora,encrusting
Salisi Besar,SBRK,3,1,mope,7,Montipora,encrusting
Salisi Besar,SBRK,3,1,mope,24,Montipora,encrusting
Salisi Besar,SBRK,3,1,hydm,24,Hydnophora,massive
Salisi Besar,SBRK,3,1,serb,2,Seriatopora,branching
Salisi Besar,SBRK,3,1,styb,14,Stylophora,branching
Salisi Besar,SBRK,3,1,acro,14,Acropora,corymbose
Salisi Besar,SBRK,3,1,acrb,2,Acropora,caespitose
Salisi Besar,SBRK,3,1,mope,17,Montipora,encrusting
Salisi Besar,SBRK,3,1,porm,6,Porites,massive
Salisi Besar,SBRK,3,1,acrb,10,Acropora,caespitose
Salisi Besar,SBRK,3,1,acrb,7,Acropora,caespitose
Salisi Besar,SBRK,3,1,porm,7,Porites,massive
Salisi Besar,SBRK,3,1,porb,12,Porites,branching
Salisi Besar,SBRK,3,1,styb,15,Stylophora,branching
Salisi Besar,SBRK,3,1,styb,27,Stylophora,branching
Salisi Besar,SBRK,3,1,mope,11,Montipora,encrusting
Salisi Besar,SBRK,3,1,acrb,2,Acropora,caespitose
Salisi Besar,SBRK,3,1,hydb,13,Hydnophora,branching
Salisi Besar,SBRK,3,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRK,4,1,styb,19,Stylophora,branching
Salisi Besar,SBRK,4,1,acro,9,Acropora,corymbose
Salisi Besar,SBRK,4,1,acro,7,Acropora,corymbose
Salisi Besar,SBRK,4,1,acro,10,Acropora,corymbose
Salisi Besar,SBRK,4,1,pocb,12,Pocillopora,branching
Salisi Besar,SBRK,4,1,acrt,16,Acropora,table
Salisi Besar,SBRK,4,1,porb,15,Porites,branching
